Tmc,TmcType,RoadNumber,RoadName,IsPrimary,FirstName,TmcLinear,Country,State,County,Zip,Direction,StartLat,StartLong,EndLat,EndLong,Miles,FRC,Border_Set,F_System,Urban_Code,FacilType,StrucType,ThruLanes,Route_Numb,Route_Sign,Route_Qual,AltRteName,AADT,AADT_Singl,AADT_Combi,NHS,NHS_Pct,Strhnt_Typ,Strhnt_Pct,Truck,geometry,Jan._lottr,Feb._lottr,Mar._lottr,Q1_lottr,Jan._tttr,Feb._tttr,Mar._tttr,Q1_tttr,Jan._ed,Feb._ed,Mar._ed,start,end,met_region,elevation,color_lottr,MidLat,MidLong,path
121+08329,P1,US-129,AIRPORT HWY,1,Cusick Rd,494,UNITED STATES,TENNESSEE,BLOUNT,37701,N,35.80175,-83.9886,35.81187,-83.98333,0.758947876846857,3,N,3,45640,2,,4.0,129.0,3.0,1.0,129,56200,1686,1124,1,100,0,0,0,"LINESTRING (-83.98860000000001 35.80175, -83.98849 35.80196, -83.98826 35.80239, -83.9881 35.80269, -83.98759 35.80369, -83.98747 35.80392, -83.98733 35.8042, -83.98699999999999 35.80481, -83.98671 35.80537, -83.98645 35.80587, -83.98614999999999 35.80647, -83.98581 35.80714, -83.9851 35.80853, -83.98484999999999 35.80902, -83.98466000000001 35.80939, -83.98428 35.81012, -83.9842 35.81028, -83.98415 35.81039, -83.98401 35.81066, -83.9837 35.81122, -83.98333 35.81187)",1.09,1.12,1.09,1.09,1.2678571428571428,1.724561403508771,1.3916666666666666,1.2771929824561397,1288.94,66.51,844.99,"-83.9886,35.80175","-83.98333,35.81187",1,1.09,"(98.731665, 0.36567, 166.815135)",35.80681,-83.985965,"((-83.9886, 35.80175), (-83.98849, 35.80196), (-83.98826, 35.80239), (-83.9881, 35.80269), (-83.98759, 35.80369), (-83.98747, 35.80392), (-83.98733, 35.8042), (-83.987, 35.80481), (-83.98671, 35.80537), (-83.98645, 35.80587), (-83.98615, 35.80647), (-83.98581, 35.80714), (-83.9851, 35.80853), (-83.98485, 35.80902), (-83.98466, 35.80939), (-83.98428, 35.81012), (-83.9842, 35.81028), (-83.98415, 35.81039), (-83.98401, 35.81066), (-83.9837, 35.81122), (-83.98333, 35.81187))"
113+09788,P1,I-40,I-40,1,TN-179/Exit 47,76,UNITED STATES,TENNESSEE,HAYWOOD,38069,E,35.39367,-89.40936,35.43562,-89.3414,4.799702902077116,1,N,1,99999,2,,4.0,40.0,2.0,1.0,40,34590,13144,2075,1,100,1,100,1,"LINESTRING (-89.40936000000001 35.39367, -89.40884 35.394, -89.40846000000001 35.39424, -89.40837000000001 35.39429, -89.40788000000001 35.39459, -89.40737 35.3949, -89.40535 35.39615, -89.40188000000001 35.39829, -89.39881 35.40019, -89.39852999999999 35.40036, -89.39639 35.40169, -89.39482 35.40266, -89.39238 35.40417, -89.39157 35.40468, -89.39046999999999 35.40534, -89.39013 35.40555, -89.38934 35.40604, -89.38746999999999 35.40721, -89.3873 35.40732, -89.38596 35.40815, -89.38384000000001 35.40945, -89.37933 35.41223, -89.37805 35.41302, -89.37609 35.41423, -89.37384 35.41561, -89.3724 35.4165, -89.37114 35.41728, -89.37053 35.41766, -89.37009999999999 35.41793, -89.37008 35.41794, -89.36978000000001 35.41812, -89.36932 35.4184, -89.36749 35.41953, -89.3648 35.42119, -89.36389 35.42175, -89.35236999999999 35.42886, -89.34244 35.43498, -89.34139999999999 35.43562)",1.0242914979757085,1.0357142857142858,1.024390243902439,1.0240963855421688,1.0526315789473684,1.2980392156862746,1.0581300813008128,1.0784313725490196,0.0,41.61,0.0,"-89.40936,35.39367","-89.3414,35.43562",4,1.02,"(41.837849999999996, 5.143605, 147.25689)",35.414645,-89.37538,"((-89.40936, 35.39367), (-89.40884, 35.394), (-89.40846, 35.39424), (-89.40837, 35.39429), (-89.40788, 35.39459), (-89.40737, 35.3949), (-89.40535, 35.39615), (-89.40188, 35.39829), (-89.39881, 35.40019), (-89.39853, 35.40036), (-89.39639, 35.40169), (-89.39482, 35.40266), (-89.39238, 35.40417), (-89.39157, 35.40468), (-89.39047, 35.40534), (-89.39013, 35.40555), (-89.38934, 35.40604), (-89.38747, 35.40721), (-89.3873, 35.40732), (-89.38596, 35.40815), (-89.38384, 35.40945), (-89.37933, 35.41223), (-89.37805, 35.41302), (-89.37609, 35.41423), (-89.37384, 35.41561), (-89.3724, 35.4165), (-89.37114, 35.41728), (-89.37053, 35.41766), (-89.3701, 35.41793), (-89.37008, 35.41794), (-89.36978, 35.41812), (-89.36932, 35.4184), (-89.36749, 35.41953), (-89.3648, 35.42119), (-89.36389, 35.42175), (-89.35237, 35.42886), (-89.34244, 35.43498), (-89.3414, 35.43562))"
113+09793,P1,I-40,I-40,1,US-70/TN-1/Exit 66,76,UNITED STATES,TENNESSEE,HAYWOOD,38012,E,35.55747,-89.18705,35.58435,-89.09563,5.462195362221621,1,N,1,99999,2,,4.0,40.0,2.0,1.0,40,31230,9681,2498,1,100,1,100,1,"LINESTRING (-89.18705 35.55747, -89.18644 35.55765, -89.18572 35.55787, -89.18415 35.55834, -89.18268999999999 35.55878, -89.18115 35.55924, -89.17916 35.55983, -89.17645 35.56063, -89.17231 35.56185, -89.1618 35.56492, -89.1498 35.56844, -89.14412 35.57012, -89.14054 35.57118, -89.13757 35.57206, -89.13279 35.57348, -89.12657 35.5753, -89.11978999999999 35.57726, -89.11958 35.57732, -89.11774 35.57785, -89.11469 35.57874, -89.11212999999999 35.5795, -89.10787000000001 35.58077, -89.10759 35.58085, -89.10453 35.58176, -89.10115999999999 35.58276, -89.0972 35.5839, -89.09662 35.58407, -89.09563 35.58435)",1.0212765957446808,1.0368965517241382,1.0275,1.0247349823321554,1.049645390070922,1.2367241379310343,1.0571428571428572,1.0724137931034483,0.0,60.42,0.0,"-89.18705,35.55747","-89.09563,35.58435",4,1.03,"(45.63225, 4.90926, 148.93376999999998)",35.57091,-89.14134,"((-89.18705, 35.55747), (-89.18644, 35.55765), (-89.18572, 35.55787), (-89.18415, 35.55834), (-89.18269, 35.55878), (-89.18115, 35.55924), (-89.17916, 35.55983), (-89.17645, 35.56063), (-89.17231, 35.56185), (-89.1618, 35.56492), (-89.1498, 35.56844), (-89.14412, 35.57012), (-89.14054, 35.57118), (-89.13757, 35.57206), (-89.13279, 35.57348), (-89.12657, 35.5753), (-89.11979, 35.57726), (-89.11958, 35.57732), (-89.11774, 35.57785), (-89.11469, 35.57874), (-89.11213, 35.5795), (-89.10787, 35.58077), (-89.10759, 35.58085), (-89.10453, 35.58176), (-89.10116, 35.58276), (-89.0972, 35.5839), (-89.09662, 35.58407), (-89.09563, 35.58435))"
121+10403,P1,TN-162,TN-162,1,Cusick Rd,74,UNITED STATES,TENNESSEE,BLOUNT,37804,N,35.80857,-83.94324,35.82681,-83.95804,1.51215620944834,4,N,2,45640,2,,4.0,162.0,4.0,1.0,162,12580,629,251,1,100,0,0,0,"LINESTRING (-83.94324 35.80857, -83.94391 35.80932, -83.94457 35.81004, -83.94484 35.81034, -83.94568 35.81121, -83.94625000000001 35.81186, -83.94667 35.81235, -83.94753 35.81344, -83.94790999999999 35.81396, -83.94825 35.81448, -83.94874 35.81527, -83.94927 35.8161, -83.9498 35.81693, -83.95018 35.81746, -83.95102 35.81859, -83.95155 35.81928, -83.95389 35.82239, -83.9546 35.82329, -83.95489000000001 35.82365, -83.95511 35.82393, -83.95522 35.82403, -83.95538000000001 35.8242, -83.95565000000001 35.8245, -83.95609 35.82497, -83.95656 35.82546, -83.95695000000001 35.82583, -83.95757 35.82639, -83.95804 35.82681)",1.12,1.09,1.09,1.09,1.3488888888888886,1.187912087912088,1.347916666666667,1.2340425531914894,4.57,12.93,6.02,"-83.94324,35.80857","-83.95804,35.82681",1,1.09,"(98.731665, 0.36567, 166.815135)",35.81769,-83.95063999999999,"((-83.94324, 35.80857), (-83.94391, 35.80932), (-83.94457, 35.81004), (-83.94484, 35.81034), (-83.94568, 35.81121), (-83.94625, 35.81186), (-83.94667, 35.81235), (-83.94753, 35.81344), (-83.94791, 35.81396), (-83.94825, 35.81448), (-83.94874, 35.81527), (-83.94927, 35.8161), (-83.9498, 35.81693), (-83.95018, 35.81746), (-83.95102, 35.81859), (-83.95155, 35.81928), (-83.95389, 35.82239), (-83.9546, 35.82329), (-83.95489, 35.82365), (-83.95511, 35.82393), (-83.95522, 35.82403), (-83.95538, 35.8242), (-83.95565, 35.8245), (-83.95609, 35.82497), (-83.95656, 35.82546), (-83.95695, 35.82583), (-83.95757, 35.82639), (-83.95804, 35.82681))"
113-10916,P1,US-51,US-51 N,1,Chase Rd/Sykes Rd,771,UNITED STATES,TENNESSEE,SHELBY,38053,S,35.33039,-89.92204,35.31168,-89.94201,1.714001188002195,2,N,3,56116,2,,4.0,51.0,3.0,1.0,51,19350,2902,967,1,100,0,0,1,"LINESTRING (-89.92204 35.33039, -89.92319000000001 35.32934, -89.92401 35.32859, -89.92417 35.32843, -89.92427000000001 35.32833, -89.92489 35.32776, -89.92512000000001 35.32755, -89.92643 35.32632, -89.92686999999999 35.3259, -89.92713000000001 35.32565, -89.92789999999999 35.32492, -89.92809 35.32475, -89.92871 35.32417, -89.92955000000001 35.32339, -89.93021 35.32277, -89.93031000000001 35.32268, -89.93102 35.322, -89.93216 35.32092, -89.93277999999999 35.32035, -89.93284 35.32029, -89.93358000000001 35.31961, -89.93382 35.31938, -89.93409 35.31913, -89.93434999999999 35.31888, -89.93444 35.31879, -89.93462 35.31863, -89.93470000000001 35.31855, -89.93494 35.31833, -89.93505 35.31823, -89.93547 35.31783, -89.93572 35.31759, -89.9358 35.31751, -89.93613999999999 35.3172, -89.93698000000001 35.31641, -89.93839 35.31509, -89.93932 35.31422, -89.94046 35.31314, -89.94141 35.31224, -89.94161 35.31206, -89.94168999999999 35.31198, -89.94201 35.31168)",1.1025641025641026,1.1025641025641026,1.0956521739130434,1.103448275862069,1.2371794871794872,1.3955947136563875,1.2608695652173914,1.2586206896551724,28.64,45.83,71.92,"-89.92204,35.33039","-89.94201,35.31168",4,1.1,"(101.849805, 0.219045, 167.31391499999998)",35.321035,-89.932025,"((-89.92204, 35.33039), (-89.92319, 35.32934), (-89.92401, 35.32859), (-89.92417, 35.32843), (-89.92427, 35.32833), (-89.92489, 35.32776), (-89.92512, 35.32755), (-89.92643, 35.32632), (-89.92687, 35.3259), (-89.92713, 35.32565), (-89.9279, 35.32492), (-89.92809, 35.32475), (-89.92871, 35.32417), (-89.92955, 35.32339), (-89.93021, 35.32277), (-89.93031, 35.32268), (-89.93102, 35.322), (-89.93216, 35.32092), (-89.93278, 35.32035), (-89.93284, 35.32029), (-89.93358, 35.31961), (-89.93382, 35.31938), (-89.93409, 35.31913), (-89.93435, 35.31888), (-89.93444, 35.31879), (-89.93462, 35.31863), (-89.9347, 35.31855), (-89.93494, 35.31833), (-89.93505, 35.31823), (-89.93547, 35.31783), (-89.93572, 35.31759), (-89.9358, 35.31751), (-89.93614, 35.3172), (-89.93698, 35.31641), (-89.93839, 35.31509), (-89.93932, 35.31422), (-89.94046, 35.31314), (-89.94141, 35.31224), (-89.94161, 35.31206), (-89.94169, 35.31198), (-89.94201, 35.31168))"
121+04126,P1,I-40,I-40,1,TN-162/Exit 376,69,UNITED STATES,TENNESSEE,KNOX,37932,E,35.91223,-84.11711,35.9137,-84.11038,0.389988420480925,1,N,1,45640,2,,8.0,40.0,2.0,1.0,40,182290,20051,3645,1,100,1,100,1,"LINESTRING (-84.11711 35.91223, -84.11702 35.91225, -84.11604 35.91246, -84.11145999999999 35.91346, -84.11038000000001 35.9137)",1.05,1.05,2.39,1.14,2.3954545454545424,3.022727272727273,3.92173913043478,3.590909090909091,1352.46,1252.24,4487.31,"-84.11711,35.91223","-84.11038,35.9137",1,2.39,"(239.70382500000002, 248.66529, 33.48813)",35.912965,-84.113745,"((-84.11711, 35.91223), (-84.11702, 35.91225), (-84.11604, 35.91246), (-84.11146, 35.91346), (-84.11038, 35.9137))"
121+04132,P1,I-40,I-40,1,Papermill Dr/Exit 383,69,UNITED STATES,TENNESSEE,KNOX,37909,E,35.93042,-84.0344,35.93832,-84.00865,1.55359664968244,1,N,1,45640,2,,8.0,40.0,2.0,1.0,40,207550,18679,4151,1,100,1,100,1,"LINESTRING (-84.03440000000001 35.93042, -84.03319 35.93068, -84.03207 35.93093, -84.03066 35.93124, -84.02894999999999 35.93161, -84.02772 35.93188, -84.02663 35.93212, -84.02593 35.93227, -84.02432 35.93263, -84.02282 35.93296, -84.02034999999999 35.93351, -84.01878000000001 35.93386, -84.01797999999999 35.93405, -84.01746 35.93419, -84.01733 35.93423, -84.01669 35.93443, -84.01618000000001 35.93461, -84.01566 35.9348, -84.0151 35.93503, -84.01457000000001 35.93526, -84.01403999999999 35.9355, -84.01351 35.93576, -84.01248 35.93631, -84.01004 35.93758, -84.00977 35.93772, -84.00960000000001 35.93781, -84.00933000000001 35.93795, -84.00917 35.93804, -84.00865 35.93832)",1.03,1.07,1.12,1.07,1.477011494252873,1.339080459770115,1.6404494382022472,1.548863636363636,1571.26,189.89,2050.1,"-84.0344,35.93042","-84.00865,35.93832",1,1.12,"(121.72272, 1.7799, 168.18499500000001)",35.93437,-84.021525,"((-84.0344, 35.93042), (-84.03319, 35.93068), (-84.03207, 35.93093), (-84.03066, 35.93124), (-84.02895, 35.93161), (-84.02772, 35.93188), (-84.02663, 35.93212), (-84.02593, 35.93227), (-84.02432, 35.93263), (-84.02282, 35.93296), (-84.02035, 35.93351), (-84.01878, 35.93386), (-84.01798, 35.93405), (-84.01746, 35.93419), (-84.01733, 35.93423), (-84.01669, 35.93443), (-84.01618, 35.93461), (-84.01566, 35.9348), (-84.0151, 35.93503), (-84.01457, 35.93526), (-84.01404, 35.9355), (-84.01351, 35.93576), (-84.01248, 35.93631), (-84.01004, 35.93758), (-84.00977, 35.93772), (-84.0096, 35.93781), (-84.00933, 35.93795), (-84.00917, 35.93804), (-84.00865, 35.93832))"
121N04469,P1,I-24,I-24,1,TN-266/Sam Ridley Pky/Exit 66,83,UNITED STATES,TENNESSEE,RUTHERFORD,37167,S,35.97923,-86.57525,35.97111,-86.56886,0.666481475481319,1,N,1,61273,2,,8.0,24.0,2.0,1.0,24,142542,18931,7736,1,100,1,100,1,"LINESTRING (-86.57525 35.97923, -86.57478999999999 35.97876, -86.57444 35.9784, -86.57365 35.97758, -86.57321 35.97708, -86.5728 35.97659, -86.57259000000001 35.97635, -86.57250000000001 35.97625, -86.57218 35.97585, -86.57192000000001 35.97553, -86.57165999999999 35.97519, -86.57153 35.97502, -86.57144 35.9749, -86.57107000000001 35.9744, -86.57080000000001 35.974, -86.57039 35.9734, -86.56985 35.97259, -86.56981 35.97253, -86.56910000000001 35.97147, -86.56886 35.97111)",1.0285714285714285,1.0810810810810811,1.0285714285714285,1.0571428571428572,1.0571428571428572,1.5810810810810811,1.1142857142857143,1.1666666666666667,100.83,367.21,0.0,"-86.57525,35.97923","-86.56886,35.97111",3,1.03,"(45.63225, 4.90926, 148.93376999999998)",35.975170000000006,-86.572055,"((-86.57525, 35.97923), (-86.57479, 35.97876), (-86.57444, 35.9784), (-86.57365, 35.97758), (-86.57321, 35.97708), (-86.5728, 35.97659), (-86.57259, 35.97635), (-86.5725, 35.97625), (-86.57218, 35.97585), (-86.57192, 35.97553), (-86.57166, 35.97519), (-86.57153, 35.97502), (-86.57144, 35.9749), (-86.57107, 35.9744), (-86.5708, 35.974), (-86.57039, 35.9734), (-86.56985, 35.97259), (-86.56981, 35.97253), (-86.5691, 35.97147), (-86.56886, 35.97111))"
121+08328,P1,US-129,ALCOA HWY,1,TN-335/Hunt Rd,494,UNITED STATES,TENNESSEE,BLOUNT,37701,N,35.79028,-83.99237,35.79415,-83.99249,0.274253283408646,3,N,3,45640,2,,4.0,129.0,3.0,1.0,129,59030,1770,1180,1,100,0,0,0,"LINESTRING (-83.99236999999999 35.79028, -83.99249 35.79047, -83.99258 35.79065, -83.99265 35.7908, -83.99267 35.79095, -83.99271 35.79116, -83.99278 35.79141, -83.99285 35.79178, -83.99287 35.79215, -83.99287 35.79252, -83.99285999999999 35.79262, -83.99285 35.79289, -83.99279 35.79326, -83.99269 35.79363, -83.99256 35.794, -83.99249 35.79415)",1.1,1.09,1.09,1.09,1.238095238095238,1.2272727272727273,1.2272727272727273,1.181818181818182,251.32,7.32,82.42,"-83.99237,35.79028","-83.99249,35.79415",1,1.09,"(98.731665, 0.36567, 166.815135)",35.792215,-83.99243,"((-83.99237, 35.79028), (-83.99249, 35.79047), (-83.99258, 35.79065), (-83.99265, 35.7908), (-83.99267, 35.79095), (-83.99271, 35.79116), (-83.99278, 35.79141), (-83.99285, 35.79178), (-83.99287, 35.79215), (-83.99287, 35.79252), (-83.99286, 35.79262), (-83.99285, 35.79289), (-83.99279, 35.79326), (-83.99269, 35.79363), (-83.99256, 35.794), (-83.99249, 35.79415))"
113+04216,P1,I-240,I-240,1,US-78/Lamar Ave/Exit 21,79,UNITED STATES,TENNESSEE,SHELBY,38114,E,35.07598,-89.98149,35.07834,-89.96107,1.169214163630541,1,N,1,56116,2,,8.0,240.0,2.0,1.0,240,149760,8985,7488,1,100,1,100,1,"LINESTRING (-89.98148999999999 35.07598, -89.9807 35.076, -89.98027999999999 35.07601, -89.97985 35.07603, -89.97911000000001 35.0761, -89.97763999999999 35.07625, -89.97633999999999 35.07638, -89.97432000000001 35.07658, -89.97372 35.07664, -89.97265 35.07675, -89.97105000000001 35.0769, -89.96981 35.07702, -89.96862 35.07714, -89.96731 35.07726, -89.96653999999999 35.07734, -89.96596 35.0774, -89.96496 35.07749, -89.96398000000001 35.07761, -89.9635 35.07767, -89.96317000000001 35.07774, -89.96272999999999 35.07784, -89.96217 35.07799, -89.96199 35.07804, -89.96178 35.07811, -89.96172 35.07813, -89.96147000000001 35.07821, -89.96107000000001 35.07834)",1.0416666666666667,1.1283783783783785,1.0416666666666667,1.0416666666666667,1.0972222222222223,1.5472972972972974,1.1111111111111112,1.2083333333333333,573.09,83.48,157.87,"-89.98149,35.07598","-89.96107,35.07834",4,1.04,"(58.135664999999996, 4.081785, 154.241085)",35.07716,-89.97128000000001,"((-89.98149, 35.07598), (-89.9807, 35.076), (-89.98028, 35.07601), (-89.97985, 35.07603), (-89.97911, 35.0761), (-89.97764, 35.07625), (-89.97634, 35.07638), (-89.97432, 35.07658), (-89.97372, 35.07664), (-89.97265, 35.07675), (-89.97105, 35.0769), (-89.96981, 35.07702), (-89.96862, 35.07714), (-89.96731, 35.07726), (-89.96654, 35.07734), (-89.96596, 35.0774), (-89.96496, 35.07749), (-89.96398, 35.07761), (-89.9635, 35.07767), (-89.96317, 35.07774), (-89.96273, 35.07784), (-89.96217, 35.07799), (-89.96199, 35.07804), (-89.96178, 35.07811), (-89.96172, 35.07813), (-89.96147, 35.07821), (-89.96107, 35.07834))"
113+04247,P1,TN-385,TN-385,1,US-70/US-79/TN-1/TN-70,84,UNITED STATES,TENNESSEE,SHELBY,38002,N,35.26034,-89.67852,35.28942,-89.68682,2.131122655784603,2,N,2,99998,2,,4.0,385.0,4.0,1.0,385,15997,1122,479,1,100,0,0,0,"LINESTRING (-89.67852000000001 35.26034, -89.67856 35.26068, -89.67861000000001 35.26112, -89.67869 35.26161, -89.67871 35.26176, -89.67874 35.26214, -89.67877 35.26244, -89.67877 35.26254, -89.67876 35.26279, -89.67876 35.26283, -89.67876 35.26314, -89.67874999999999 35.26352, -89.67873 35.26393, -89.67872 35.26492, -89.67871 35.26553, -89.67869 35.26629, -89.67862 35.26813, -89.67861000000001 35.26921, -89.67859 35.27013, -89.67859 35.27014, -89.6786 35.27077, -89.6786 35.2713, -89.67865 35.27218, -89.67869 35.27266, -89.67873 35.2732, -89.67881 35.2738, -89.6789 35.27447, -89.67904 35.27518, -89.67916 35.27583, -89.67946000000001 35.27706, -89.67974 35.2782, -89.6802 35.28001, -89.68042 35.28092, -89.68056 35.28143, -89.68073 35.28194, -89.68093 35.28246, -89.68116000000001 35.28296, -89.6814 35.28347, -89.68168 35.28396, -89.68203 35.28449, -89.68249 35.28515, -89.68277 35.28548, -89.68317 35.28594, -89.68353999999999 35.28634, -89.68396 35.28673, -89.68487 35.28758, -89.68577999999999 35.28839, -89.68588 35.28848, -89.68640000000001 35.28899, -89.68655 35.28914, -89.68682 35.28942)",1.0547826086956522,1.1092436974789917,1.079646017699115,1.0701754385964912,1.2118644067796611,1.479999999999999,1.2436974789915969,1.2941176470588236,1.32,392.9,1.48,"-89.67852,35.26034","-89.68682,35.28942",4,1.08,"(89.28825, 1.1174099999999998, 164.80599)",35.274879999999996,-89.68267,"((-89.67852, 35.26034), (-89.67856, 35.26068), (-89.67861, 35.26112), (-89.67869, 35.26161), (-89.67871, 35.26176), (-89.67874, 35.26214), (-89.67877, 35.26244), (-89.67877, 35.26254), (-89.67876, 35.26279), (-89.67876, 35.26283), (-89.67876, 35.26314), (-89.67875, 35.26352), (-89.67873, 35.26393), (-89.67872, 35.26492), (-89.67871, 35.26553), (-89.67869, 35.26629), (-89.67862, 35.26813), (-89.67861, 35.26921), (-89.67859, 35.27013), (-89.67859, 35.27014), (-89.6786, 35.27077), (-89.6786, 35.2713), (-89.67865, 35.27218), (-89.67869, 35.27266), (-89.67873, 35.2732), (-89.67881, 35.2738), (-89.6789, 35.27447), (-89.67904, 35.27518), (-89.67916, 35.27583), (-89.67946, 35.27706), (-89.67974, 35.2782), (-89.6802, 35.28001), (-89.68042, 35.28092), (-89.68056, 35.28143), (-89.68073, 35.28194), (-89.68093, 35.28246), (-89.68116, 35.28296), (-89.6814, 35.28347), (-89.68168, 35.28396), (-89.68203, 35.28449), (-89.68249, 35.28515), (-89.68277, 35.28548), (-89.68317, 35.28594), (-89.68354, 35.28634), (-89.68396, 35.28673), (-89.68487, 35.28758), (-89.68578, 35.28839), (-89.68588, 35.28848), (-89.6864, 35.28899), (-89.68655, 35.28914), (-89.68682, 35.28942))"
121+04184,P1,I-40,I-40,1,28th Ave/Exit 207,78,UNITED STATES,TENNESSEE,DAVIDSON,37209,N,36.15886,-86.82191,36.16328,-86.81965,0.330362103270823,1,N,1,61273,2,,6.0,40.0,2.0,1.0,40,104700,13611,2094,1,100,1,100,1,"LINESTRING (-86.82191 36.15886, -86.82181 36.15904, -86.82152000000001 36.1596, -86.82146 36.15972, -86.82120999999999 36.16025, -86.82093999999999 36.16077, -86.82084999999999 36.16095, -86.82082 36.16101, -86.82078 36.1611, -86.82049000000001 36.16166, -86.82011 36.16239, -86.81982000000001 36.16296, -86.81965 36.16328)",1.05,1.0850000000000009,1.05,1.05,1.1,1.2857142857142858,1.1,1.15,42.69,0.0,0.0,"-86.82191,36.15886","-86.81965,36.16328",3,1.05,"(64.929885, 3.53991, 156.931845)",36.161069999999995,-86.82078,"((-86.82191, 36.15886), (-86.82181, 36.15904), (-86.82152, 36.1596), (-86.82146, 36.15972), (-86.82121, 36.16025), (-86.82094, 36.16077), (-86.82085, 36.16095), (-86.82082, 36.16101), (-86.82078, 36.1611), (-86.82049, 36.16166), (-86.82011, 36.16239), (-86.81982, 36.16296), (-86.81965, 36.16328))"
121+04201,P1,I-40,I-40,1,Stewarts Ferry Pike/Exit 219,81,UNITED STATES,TENNESSEE,DAVIDSON,37214,E,36.14081,-86.65984,36.15326,-86.63306,1.759426029588875,1,N,1,61273,2,,8.0,40.0,2.0,1.0,40,131280,7887,2629,1,100,1,100,1,"LINESTRING (-86.65984 36.14081, -86.65915 36.14081, -86.65858 36.14083, -86.65815000000001 36.14085, -86.65734 36.14093, -86.65658000000001 36.14102, -86.65600999999999 36.14111, -86.65542000000001 36.14121, -86.65452999999999 36.14141, -86.65391 36.14154, -86.65384 36.14156, -86.65324 36.14174, -86.65243 36.14197, -86.65169 36.14223, -86.65103000000001 36.14248, -86.65004 36.1429, -86.64934 36.14325, -86.64863 36.14361, -86.64782 36.14411, -86.64691999999999 36.14465, -86.64597000000001 36.14524, -86.64431999999999 36.14627, -86.64203999999999 36.14768, -86.6339 36.15272, -86.63361 36.1529, -86.63306 36.15326)",1.032258064516129,1.0421052631578946,1.0287234042553195,1.0319148936170213,1.091578947368421,1.7061855670103092,1.0957446808510638,1.1473684210526316,3135.65,317.99,124.4,"-86.65984,36.14081","-86.63306,36.15326",3,1.03,"(45.63225, 4.90926, 148.93376999999998)",36.147035,-86.64645,"((-86.65984, 36.14081), (-86.65915, 36.14081), (-86.65858, 36.14083), (-86.65815, 36.14085), (-86.65734, 36.14093), (-86.65658, 36.14102), (-86.65601, 36.14111), (-86.65542, 36.14121), (-86.65453, 36.14141), (-86.65391, 36.14154), (-86.65384, 36.14156), (-86.65324, 36.14174), (-86.65243, 36.14197), (-86.65169, 36.14223), (-86.65103, 36.14248), (-86.65004, 36.1429), (-86.64934, 36.14325), (-86.64863, 36.14361), (-86.64782, 36.14411), (-86.64692, 36.14465), (-86.64597, 36.14524), (-86.64432, 36.14627), (-86.64204, 36.14768), (-86.6339, 36.15272), (-86.63361, 36.1529), (-86.63306, 36.15326))"
